Time Offset Relative to Last,0.02,6.05E-05,29.9668006,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.05E-05,29.96447486,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.05E-05,29.96204208,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.04E-05,29.95949972,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.04E-05,29.95684523,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.04E-05,29.95407606,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.03E-05,29.95118962,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.03E-05,29.94818333,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.02E-05,29.94505459,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.02E-05,29.94180075,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.01E-05,29.93841919,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.01E-05,29.93490723,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.00E-05,29.9312622,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.00E-05,29.92748139,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.99E-05,29.92356208,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.99E-05,29.91950153,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.98E-05,29.91529695,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.98E-05,29.91094556,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.97E-05,29.90644454,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.96E-05,29.90179105,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.96E-05,29.8969822,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.95E-05,29.89201511,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.94E-05,29.88688683,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.94E-05,29.88159442,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.93E-05,29.87613488,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.92E-05,29.87050519,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.91E-05,29.86470228,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.90E-05,29.85872306,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.90E-05,29.85256442,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.89E-05,29.84622317,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.88E-05,29.83969611,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.87E-05,29.83297999,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.86E-05,29.82607154,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.85E-05,29.8189674,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.84E-05,29.81166421,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.83E-05,29.80415854,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.82E-05,29.79644692,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.81E-05,29.78852582,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.80E-05,29.78039168,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.79E-05,29.77204086,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.78E-05,29.76346968,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.77E-05,29.75467439,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.75E-05,29.7456512,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.74E-05,29.73639625,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.73E-05,29.72690561,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.72E-05,29.71717528,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.70E-05,29.70720121,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.69E-05,29.69697926,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.68E-05,29.68650523,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.66E-05,29.67577484,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.65E-05,29.66478372,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.63E-05,29.65352745,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.62E-05,29.64200148,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.60E-05,29.63020122,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.59E-05,29.61812196,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.57E-05,29.6057589,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.55E-05,29.59310715,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.54E-05,29.58016171,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.52E-05,29.56691749,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.50E-05,29.55336928,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.49E-05,29.53951177,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.47E-05,29.52533952,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.45E-05,29.51084698,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.43E-05,29.49602847,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.41E-05,29.48087818,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.39E-05,29.46539017,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.37E-05,29.44955836,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.35E-05,29.43337654,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.33E-05,29.41683831,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.31E-05,29.39993715,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.29E-05,29.38266638,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.27E-05,29.36501913,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.25E-05,29.34698837,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.23E-05,29.32856688,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.20E-05,29.30974727,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.18E-05,29.29052192,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.16E-05,29.27088305,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.13E-05,29.25082264,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.11E-05,29.23033245,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.08E-05,29.20940402,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.06E-05,29.18802865,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.03E-05,29.16619738,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,5.01E-05,29.14390102,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.98E-05,29.12113007,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.96E-05,29.09787477,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.93E-05,29.07412507,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
